"popularity","duration_ms","explicit","danceability","tempo","genre_numeric","popularity_artist"
0,227520,1,0.807,92.988,69,0
0,227520,1,0.807,92.988,89,0
0,227520,1,0.807,92.988,68,0
0,224506,0,0.753,149.015,69,0
0,246653,0,0.855,89.977,69,0
0,246653,0,0.855,89.977,89,0
0,164506,0,0.653,107.72,101,0
0,217268,0,0.399,135.281,80,19
54,223093,0,0.605,121.974,76,19
0,177632,0,0.419,132.459,76,19
22,199533,0,0.448,120.735,76,19
71,145746,0,0.515,70.776,72,61
51,312426,0,0.356,87.57,85,61
50,227368,0,0.676,94.994,16,50
0,291400,0,0.448,146.689,103,0
0,291400,0,0.448,146.689,103,0
81,165853,0,0.643,162.152,3,35.5714285714286
0,267493,0,0.532,126.042,86,35.5714285714286
0,166040,0,0.644,162.151,4,35.5714285714286
0,267493,0,0.532,126.042,83,35.5714285714286
81,165853,0,0.643,162.152,83,35.5714285714286
23,221088,0,0.55,127.068,83,35.5714285714286
64,284373,0,0.465,136.176,87,35.5714285714286
25,204450,0,0.615,132.021,13,25
48,306853,0,0.277,149.937,1,48
60,318499,0,0.335,169.267,71,60
61,280053,0,0.422,86.948,71,61
55,212869,0,0.807,115.017,110,55
45,227826,0,0.704,101.403,88,45
24,131826,0,0.533,104.939,93,24
24,164160,0,0.63,150.018,93,24
43,259240,0,0.767,67.011,70,43
20,314729,0,0.662,90.009,70,20
21,159656,0,0.588,77.028,106,15.5
21,131315,0,0.403,166.072,106,15.5
10,134632,0,0.732,135.99,106,15.5
10,148129,0,0.477,162.276,106,15.5
60,195493,0,0.387,100,27,60
63,157626,0,0.783,111.577,37,63
36,233506,0,0.636,144.143,46,36
48,252471,0,0.365,153.59,98,48
0,200595,0,0.652,106.025,54,0
0,166028,0,0.734,122.953,21,0
0,183786,0,0.752,98.034,89,0
0,204880,0,0.844,96.983,89,0
21,206250,0,0.496,160.002,47,21
63,301586,0,0.128,85.314,40,63
0,445733,0,0.129,52.153,40,0
0,445733,0,0.129,52.153,40,0
0,157400,0,0.499,82.472,17,0
0,176963,0,0.522,103.767,17,0
58,170946,0,0.571,105.951,107,58
65,167911,0,0.653,121.98,54,65
85,269560,0,0.422,119.93,104,42.5
0,198626,0,0.524,83.095,104,42.5
38,179373,0,0.691,119.861,107,38
59,172440,0,0.613,93.846,12,59
24,208866,0,0.617,122.562,26,24
25,367653,0,0.507,105.297,19,25
33,263266,0,0.428,202.29,9,33
31,121858,0,0.669,97.235,92,31
57,259040,0,0.647,104.951,71,57
27,84676,0,0.529,176.044,19,27
0,205200,0,0.596,115.997,91,0
23,181751,0,0.682,112.081,27,23
18,175593,0,0.375,122.452,27,18
44,188494,0,0.543,115.65,1,44
76,196613,0,0.73,117.965,54,38
0,196613,0,0.735,118.029,54,38
0,184133,0,0.737,104.013,54,0
20,230225,0,0.307,74.151,2,20
58,189631,0,0.68,95.089,103,58
46,181120,0,0.551,135.999,98,46
50,231866,0,0.581,105.843,75,46
42,180133,0,0.401,109.099,78,46
38,304066,0,0.497,149.313,97,38
42,334586,0,0.533,84.298,75,42
42,284760,0,0.65,89.171,78,42
31,400362,0,0.531,104.039,2,31
32,282240,0,0.716,92.1,92,32
57,289268,0,0.687,123.026,33,57
0,266906,0,0.714,129.984,107,0
18,246129,0,0.72,120.998,42,18
28,262466,0,0.619,110.862,96,28
0,446769,0,0.57,129.994,110,0
34,196487,0,0.514,119.998,46,34
22,402000,0,0.669,150.013,50,22
42,121867,0,0.644,81.479,34,42
61,110986,0,0.5,77.124,99,61
21,250453,0,0.483,172.098,77,21
20,169396,1,0.56,92.403,19,20
31,262741,0,0.71,94.988,96,31
45,197277,0,0.614,139.952,10,45
8,399244,0,0.858,120.898,14,9.5
11,375750,0,0.813,123.015,14,9.5
9,415013,0,0.861,125.854,14,9
69,208453,0,0.527,146.924,86,69
30,84532,0,0.694,95.044,70,30
64,157258,1,0.863,152.05,59,64
34,367500,0,0.802,128.022,25,23
12,716079,0,0.836,120.013,25,23
5,554692,0,0.811,128.045,25,5
21,130373,0,0.665,113.675,109,23
23,153146,0,0.814,104.732,109,23
25,143626,0,0.819,138.764,109,23
46,236890,0,0.703,140.01,3,46
0,190560,0,0.887,126.047,89,0
0,168746,0,0.647,119.826,69,0
0,168746,0,0.647,119.826,89,0
0,233746,0,0.666,104.701,89,0
0,233746,0,0.666,104.701,69,0
0,233746,0,0.666,104.701,90,0
0,177333,0,0.74,89.952,69,0
0,213240,0,0.661,174.068,32,0
18,265086,0,0.457,164.096,2,18
0,210520,0,0.611,90.168,68,0
0,238426,0,0.502,169.952,68,0
31,207853,0,0.313,136.449,99,26.5
22,182693,0,0.179,59.567,99,26.5
58,232142,0,0.382,83.227,66,58
72,328992,0,0.401,79.144,66,72
43,200972,0,0.667,105.905,66,43
72,153840,0,0.362,164.019,72,72
62,267491,0,0.173,116.088,45,62
50,293266,0,0.471,111.469,5,50
57,192070,0,0.543,100.13,5,57
42,186103,1,0.635,145.031,40,42
20,225771,0,0.568,97.943,109,20
32,226866,0,0.676,117.053,37,32
26,341203,0,0.384,143.969,44,26
54,221666,0,0.486,173.956,88,54
16,196306,0,0.45,117.162,109,17.5
19,133373,0,0.462,119.459,109,17.5
28,186306,0,0.506,110.483,109,28
54,217254,0,0.639,132.022,34,54
54,236396,0,0.7,113.022,16,54
59,196866,0,0.536,180.06,16,59
61,185840,0,0.101,88.996,102,61
33,132186,0,0.682,123.054,34,33
0,223613,0,0.409,128.657,81,0.5
2,183066,0,0.623,161.948,81,0.5
1,223613,0,0.409,128.657,81,0.5
0,183066,0,0.623,161.948,81,0.5
0,183066,0,0.623,161.948,81,0.5
0,183066,0,0.623,161.948,81,0.5
0,216426,0,0.533,103.267,81,0
30,262640,0,0.592,137.893,8,30
56,158515,0,0.684,99.924,16,56
74,161880,0,0.689,126.108,69,37
0,161880,0,0.689,126.108,69,37
29,147395,0,0.669,85.02,106,29
40,177236,0,0.442,101.389,58,47.6666666666667
42,177886,0,0.459,155.935,58,47.6666666666667
61,148298,0,0.594,180.132,58,47.6666666666667
41,192000,0,0.369,169.895,30,41
28,216946,1,0.759,103.867,22,28
67,187560,0,0.81,116.019,21,67
33,484884,0,0.666,137.818,25,33
37,164942,1,0.605,150.042,30,37
43,231784,0,0.708,80.538,70,43
67,212520,0,0.58,151.845,89,67
38,274901,0,0.514,120.894,113,38
0,201373,0,0.724,131.174,20,0
0,124240,0,0.745,148.906,20,0
0,132108,0,0.469,139.592,20,0
3,299769,0,0.392,147.591,60,3.5
4,275644,0,0.582,120.035,60,3.5
56,211902,0,0.603,91.991,35,56
47,300719,0,0.586,98.077,56,47
34,356000,0,0.587,99.995,35,34
55,145429,0,0.574,136.11,6,55
65,267029,0,0.794,159.965,81,65
2,213706,0,0.492,163.522,57,2
20,322160,0,0.665,140.434,76,20
51,156230,1,0.702,129.881,78,51
75,191406,0,0.727,86.97,20,75
14,246928,0,0.82,175.083,28,14
76,323000,0,0.482,126.755,48,76
48,191946,0,0.57,149.878,3,48
67,194857,0,0.837,105.015,81,67
68,213135,0,0.701,119.975,24,68
21,324253,0,0.356,121.004,76,21
76,178946,1,0.863,163.908,89,26.6666666666667
3,203506,0,0.85,143.975,89,26.6666666666667
1,181106,1,0.822,175.93,89,26.6666666666667
0,233293,1,0.652,135.009,90,1.5
3,233293,1,0.652,135.009,89,1.5
0,209160,0,0.627,92.523,89,0
34,229000,0,0.511,159.44,107,34
55,221118,0,0.605,149.827,82,55.5
56,319164,0,0.714,129.935,82,55.5
56,153000,0,0.646,84.995,56,56
36,344400,0,0.657,115.961,76,36
66,252279,0,0.525,117.029,39,66
14,293213,0,0.495,128.365,55,14
3,174026,0,0.703,143.248,91,3
22,206463,0,0.511,137.176,19,22
35,268626,0,0.655,120.708,97,35
35,236173,0,0.508,90.478,97,35
48,118461,0,0.516,78.04,6,52.5
57,92917,0,0.332,179.117,6,52.5
3,209866,0,0.824,130.026,21,3
22,347900,0,0.138,77.985,23,22
18,224607,0,0.444,167.093,70,18
49,190312,0,0.793,128.003,16,49
18,226600,0,0.668,133.856,13,31.5
45,243573,0,0.488,139.253,13,31.5
0,103225,0,0.728,92.983,40,0
33,182146,1,0.793,140.034,37,33
71,230440,0,0.445,95.957,26,71
10,163304,1,0.755,115.149,107,10
11,175908,0,0.728,125.024,67,11
40,159294,1,0.895,92.946,31,40
58,278000,0,0.501,74.937,80,58
0,151903,0,0.727,124.027,54,0
30,459546,0,0.626,89.913,17,30
52,182033,0,0.701,117.982,103,52
17,206593,0,0.625,116.009,28,16
15,207085,0,0.55,174.991,28,16
42,199741,0,0.369,77.566,56,42
0,248066,0,0.751,118.679,104,0
22,136133,0,0.22,180.49,99,22
11,214459,0,0.403,137.06,55,11
11,103720,0,0.605,150.458,55,11
45,336000,0,0.402,140.018,44,45
21,313840,0,0.242,111.41,76,21
40,193548,1,0.746,91.976,90,40
46,242261,0,0.599,133.593,89,46
0,260359,0,0.497,123.019,20,0
10,457386,0,0.705,124.983,14,20
30,341106,0,0.466,109.986,25,20
65,263120,0,0.633,112.013,6,65
54,134786,0,0.329,95.328,6,54
41,189668,0,0.448,129.087,80,41
62,123125,1,0.713,119.993,16,63.25
69,152480,1,0.719,80.021,16,63.25
58,179777,0,0.911,130.045,16,63.25
64,184110,1,0.562,159.728,16,63.25
19,372800,0,0.505,129.609,70,20.6666666666667
20,291395,0,0.658,130.649,70,20.6666666666667
23,496458,0,0.531,141.882,70,20.6666666666667
0,186080,0,0.397,76.386,94,0
28,270960,0,0.494,82.405,99,28
60,196000,0,0.14,141.935,102,60
0,129332,0,0.798,92.994,89,0
0,129332,0,0.798,92.994,69,0
0,129332,0,0.798,92.994,68,0
22,265826,0,0.563,123.007,62,23.4
22,278640,0,0.585,117.995,62,23.4
27,252880,0,0.565,122.98,62,23.4
27,297400,0,0.574,140.99,62,23.4
19,296400,0,0.492,136.095,62,23.4
50,236093,0,0.484,121.969,71,50
53,144917,1,0.884,105.944,95,53
50,129802,1,0.653,110.005,113,50
40,194000,1,0.906,131.995,113,40
0,312904,0,0.509,139.404,60,0
0,951946,0,0.286,103.846,60,0
40,232093,0,0.645,145.954,113,40
0,224373,0,0.754,140.244,75,0
19,280226,0,0.675,111.495,112,35
51,242800,0,0.553,183.815,112,35
0,297586,0,0.701,102.998,72,0
51,162080,1,0.703,77.012,16,51
5,162380,0,0.674,126.01,44,5
55,146412,0,0.741,123.988,44,55
40,210733,0,0.665,125.049,15,14.2
31,222238,0,0.646,104.259,15,14.2
0,145760,0,0.543,145.015,15,14.2
0,148009,0,0.596,154.023,15,14.2
0,177226,0,0.849,106.968,15,14.2
0,225882,0,0.598,112.999,58,0
45,133001,0,0.681,159.979,36,45
31,384000,0,0.521,180.037,111,31
32,408297,0,0.513,175.003,111,32
22,393986,0,0.384,125,42,22
44,216005,0,0.429,145.063,87,41
38,236120,0,0.227,79.98,87,41
0,235615,0,0.548,105.961,21,0
37,288000,0,0.502,119.7,71,37
64,138026,0,0.616,100.153,95,64
57,153105,0,0.612,78.393,1,57
80,179080,0,0.498,118.917,95,80
34,226833,1,0.491,187.344,49,34
31,147386,0,0.664,94.905,15,31
32,175040,0,0.696,96.015,15,31
30,182120,0,0.78,124.002,15,31
18,57391,0,0.676,86.957,27,18
61,206134,1,0.557,162.904,52,61
25,394986,0,0.587,119.854,73,25
73,193990,0,0.628,79.953,63,73
51,188750,1,0.873,96.084,90,51
0,214000,0,0.75,67.803,101,0
54,191000,0,0.83,104.418,4,54
1,242533,0,0.497,121.397,72,1
27,196280,0,0.403,193.93,108,27
64,266653,0,0.644,118.477,82,64.5
65,387947,0,0.568,118.842,81,64.5
16,188181,0,0.595,81.776,106,16
55,171092,0,0.81,102.937,22,55
20,520000,0,0.668,120.003,110,20
36,238503,0,0.635,135.747,49,39.5
43,271268,0,0.485,82.018,48,39.5
46,254626,0,0.698,99.981,74,46
33,205872,0,0.571,98.037,24,33
21,174419,0,0.6,160.034,67,27
52,117136,0,0.823,131.97,67,27
8,147200,0,0.731,150.059,67,27
1,212906,0,0.879,110.863,104,33.5
66,218786,0,0.824,121.143,26,33.5
20,212695,0,0.328,175.041,47,20
36,238280,0,0.635,94.066,46,36
34,223477,1,0.815,95.045,22,34
18,172291,1,0.52,200.131,61,18
14,159272,0,0.825,110.048,11,14
9,228503,1,0.664,79.987,11,9
14,261126,0,0.803,129.98,11,14
51,294800,0,0.506,144.04,23,51
41,198822,0,0.583,145.026,30,41
59,244339,0,0.588,136.482,80,59
21,196495,0,0.335,109.383,27,21
47,225080,0,0.354,90.831,27,47
21,110544,0,0.675,127.805,99,21
21,216950,0,0.446,119.966,99,21
57,198461,0,0.629,103.998,54,57
58,227100,0,0.58,107.031,56,58
0,263866,0,0.447,117.888,100,0
0,257493,0,0.409,85.262,1,0
27,196692,0,0.734,100.966,46,27
57,201136,0,0.401,87.989,82,57
1,268800,0,0.692,124.989,84,1
19,278158,0,0.391,99.968,7,19
17,254095,0,0.39,100.033,7,17
8,258008,0,0.254,84.547,94,8
18,490886,1,0.327,80.2,7,18
53,162580,0,0.709,124.144,111,53
50,266686,0,0.564,130.02,62,50
62,221440,0,0.604,107.016,31,62
75,223186,0,0.64,100.034,54,75
72,195880,0,0.662,102.04,54,72
15,100414,0,0.912,133.992,18,15
25,734024,1,0.564,83.802,19,25
30,284066,0,0.599,132.984,110,30
37,205555,0,0.79,117.031,55,21
26,284210,0,0.282,151.383,55,21
0,168063,0,0.45,166.025,55,21
59,274160,0,0.686,117.01,105,59
51,411440,0,0.675,109.982,85,51
57,139464,0,0.801,83.656,37,57
66,188093,0,0.602,127.052,105,66
29,339617,0,0.724,174.98,96,29
43,216026,0,0.294,166.291,88,38.5
34,246720,0,0.65,122.002,9,38.5
0,238720,0,0.546,69.216,68,37
74,247693,0,0.589,88.535,105,37
37,230573,0,0.556,169.81,101,37
26,184346,0,0.648,112.028,105,26
0,250160,0,0.627,150.063,4,0
29,255133,0,0.826,99.96,96,29
33,180666,0,0.621,97.185,96,33
39,271301,0,0.541,158.024,101,39
83,157497,1,0.494,87.724,58,83
18,189296,0,0.712,97.938,2,18
22,464800,0,0.402,129.989,42,22
0,238906,0,0.851,119.006,21,0.666666666666667
2,249280,1,0.695,119.973,21,0.666666666666667
0,249253,0,0.7,120.032,21,0.666666666666667
21,215322,0,0.709,118.125,2,21
66,140156,0,0.832,127.999,84,66
50,256506,0,0.552,109.909,71,50
41,233466,0,0.356,164.007,44,49
52,221309,0,0.436,113.764,44,49
55,219762,0,0.361,92.334,44,49
54,215240,0,0.494,93.185,73,49
55,270693,0,0.511,129.921,73,49
43,270508,0,0.524,119.978,44,49
43,299557,0,0.337,130.113,73,49
51,147314,0,0.444,132.664,5,51
0,293692,0,0.373,90.945,81,0
51,350163,0,0.641,122.001,84,51
34,179440,1,0.603,115.802,33,34
23,209333,0,0.6,180.065,42,23
21,248493,0,0.418,137.485,77,21
29,207500,0,0.717,95.993,71,29
0,236000,0,0.826,108.133,22,0
12,288200,0,0.714,111.777,14,11
10,405618,0,0.787,105.992,14,11
7,208040,0,0.807,128.072,14,7
20,123533,0,0.239,174.08,27,20
39,293986,0,0.462,140.319,107,39
36,224640,0,0.663,107.967,101,37.5
39,212453,0,0.546,96.987,101,37.5
45,208823,0,0.449,169.94,87,46.3333333333333
50,194430,0,0.502,80.02,86,46.3333333333333
44,227893,0,0.483,177.936,86,46.3333333333333
15,54675,0,0.181,109.548,43,13
11,100040,0,0.353,126.6,43,13
21,265213,0,0.596,134.991,62,22.5
24,250800,0,0.558,95.488,62,22.5
45,239642,0,0.66,107.859,98,48
51,276096,0,0.46,109.949,98,48
43,291301,0,0.283,175.272,76,43
81,175344,0,0.56,109.414,100,60.5
0,157373,1,0.684,66.165,103,60.5
80,157373,1,0.684,66.165,100,60.5
81,175344,0,0.56,109.414,103,60.5
31,189000,0,0.605,139.966,47,23.5
16,204220,0,0.485,145.072,47,23.5
0,470215,0,0.754,116.169,87,0
83,168437,0,0.863,103.971,66,83
1,239644,0,0.507,123.94,26,1
20,228826,0,0.352,171.745,99,20
31,238000,0,0.389,71.883,99,31
52,196800,0,0.457,149.956,100,52
44,232846,0,0.506,129.98,108,44
64,191827,0,0.306,85.622,48,64
31,185513,0,0.463,184.872,101,31
56,155250,0,0.566,125.967,24,56
30,369189,0,0.673,125.984,44,30
43,179306,0,0.545,208.426,53,43
43,241733,0,0.376,174.135,88,43
60,195120,0,0.619,90,40,60
13,62213,0,0.215,136.377,43,13
21,276265,0,0.658,159.994,47,21
0,221893,0,0.597,160.021,91,0
0,263013,0,0.577,149.725,91,0
20,242506,0,0.578,132.106,13,22.5
25,256839,0,0.65,122.164,13,22.5
48,233316,0,0.631,107.977,98,48
45,209773,0,0.418,119.466,75,45
25,273380,0,0.352,170.057,105,25
24,243902,0,0.345,139.293,23,24
24,312447,0,0.402,110.928,23,24
44,249666,0,0.59,82.844,13,44
19,305733,0,0.358,143.927,13,19
62,156606,1,0.682,153.022,95,62
37,245585,0,0.656,96.041,113,37
17,345742,0,0.258,155.944,7,17
56,217666,0,0.639,100.157,85,56
34,303546,0,0.672,134.988,55,34
29,236860,0,0.533,171.999,18,29
9,311906,0,0.804,125.221,14,9
28,216000,0,0.737,100.014,33,28
43,226280,0,0.653,122.74,45,43
0,188481,0,0.128,84.422,5,0
17,161142,1,0.72,139.935,18,17
68,189480,1,0.691,151.987,88,74.5
81,150000,1,0.498,84.821,88,74.5
81,205458,1,0.907,104.949,88,81
9,66089,0,0.887,123.976,67,9
73,189413,0,0.763,123.013,37,73
0,213120,0,0.751,123.028,108,0
41,272493,0,0.606,92.004,36,41
50,153412,0,0.699,105.994,36,50
34,197647,1,0.657,67.614,37,34
41,289633,0,0.503,109.74,45,52.2222222222222
56,252840,0,0.682,120.04,45,52.2222222222222
66,196906,0,0.579,100.021,45,52.2222222222222
30,253160,0,0.607,120.012,72,52.2222222222222
25,268986,0,0.58,129.993,45,52.2222222222222
63,191440,0,0.484,103.103,72,52.2222222222222
44,189800,0,0.544,103.026,45,52.2222222222222
65,229933,0,0.599,100.001,72,52.2222222222222
64,217613,0,0.466,164.032,4,52.2222222222222
65,229933,0,0.599,100.001,4,52.2222222222222
64,217613,0,0.466,164.032,72,52.2222222222222
58,173933,0,0.466,95.028,45,52.2222222222222
63,200693,0,0.553,100.967,45,52.2222222222222
42,296560,0,0.484,120.066,72,52.2222222222222
43,196746,0,0.458,193.948,45,52.2222222222222
48,221720,0,0.571,132.594,45,52.2222222222222
58,205613,0,0.623,120.119,72,52.2222222222222
45,203266,0,0.421,196.921,45,52.2222222222222
43,346040,0,0.471,96.149,45,43
18,169800,0,0.587,149.978,45,18
44,380306,0,0.473,124.987,45,44
62,229439,0,0.687,115,72,62
21,168202,0,0.685,141.944,18,21
0,223040,0,0.725,127.971,91,0.5
1,382973,0,0.719,108.832,91,0.5
47,201706,0,0.557,132.716,26,47
46,481738,0,0.687,137.985,111,46
58,282626,0,0.401,190.083,64,62
69,248946,0,0.45,179.041,64,62
59,228266,0,0.56,89.872,64,62
20,244160,0,0.339,129.055,99,20
32,84305,0,0.553,118.368,67,32
17,267560,0,0.924,125.114,112,17
54,228727,1,0.734,80.002,112,54
19,292840,0,0.672,104,112,19
64,154749,1,0.436,139.712,4,64
20,144000,0,0.183,84.695,46,26.6666666666667
27,45714,0,0.18,80.867,46,26.6666666666667
33,88010,0,0.187,80.189,46,26.6666666666667
68,294826,0,0.504,92.031,38,68
6,289655,0,0.811,116.011,14,6
0,191822,1,0.836,108.966,52,0.5
1,191822,1,0.836,108.966,52,0.5
26,275040,0,0.637,102.414,108,26
31,92265,0,0.182,57.282,102,31
38,135582,0,0.88,155.825,95,44
50,162412,0,0.878,114.594,95,44
66,81037,0,0.864,133.234,16,66
18,251866,0,0.45,173.994,28,18
2,174801,0,0.795,105.992,68,2
27,122168,0,0.699,82.984,106,27
16,338506,0,0.576,86.509,28,16
59,184296,0,0.656,111.824,37,59
22,134133,0,0.646,121.65,8,25
28,169662,0,0.551,181.071,8,25
38,100337,0,0.777,147.989,15,39
38,86600,0,0.872,119.992,15,39
41,124774,0,0.439,87.929,15,39
20,231240,0,0.568,99.013,51,20
40,294636,0,0.474,143.984,41,40
19,147415,0,0.148,137.48,12,21.75
17,136703,0,0.403,87.99,12,21.75
26,280822,0,0.333,93.438,12,21.75
25,143445,0,0.178,165.91,12,21.75
19,174293,0,0.527,155.135,2,20
21,279800,0,0.629,175.979,2,20
39,165840,0,0.653,131.995,92,39
28,300746,0,0.624,103.863,46,31.5
35,284239,0,0.714,100.297,46,31.5
30,170226,0,0.554,105.577,92,30
38,182360,0,0.645,95.013,92,38
0,243160,0,0.259,181.893,4,0
35,274413,0,0.644,150.105,101,35
36,198533,0,0.536,121.742,92,36
0,222226,0,0.714,123.57,101,12.3333333333333
1,174160,0,0.558,81.661,91,12.3333333333333
36,222106,0,0.427,106.422,101,12.3333333333333
37,262466,0,0.453,161.84,101,37
38,199693,0,0.729,138.073,101,37
36,233917,0,0.545,92.786,101,37
37,213866,0,0.794,106.093,101,36
35,301653,0,0.564,147.344,101,36
42,157600,0,0.734,116.043,92,39.5
37,158493,0,0.756,116.161,92,39.5
40,178893,0,0.77,104.523,88,40.3333333333333
41,208186,0,0.579,129.045,88,40.3333333333333
40,177813,0,0.647,143.056,88,40.3333333333333
32,192444,0,0.727,138.854,92,29.5
27,169520,0,0.638,129.389,92,29.5
28,118426,0,0.417,143.448,92,28
75,261665,0,0.849,98.005,90,75
28,116253,0,0.687,92.737,92,28
40,162133,0,0.329,177.062,92,40
37,201386,0,0.546,81.435,92,36.5
36,234200,0,0.744,112.549,92,36.5
34,198826,0,0.685,150.226,101,34
36,434908,0,0.363,89.848,48,29.5
0,383573,0,0.66,130.271,4,29.5
39,246960,0,0.69,122.454,101,29.5
43,242216,0,0.764,101.515,101,29.5
16,121786,0,0.584,108.915,109,16
0,159520,0,0.581,102.033,4,0
42,273893,0,0.469,188.568,101,42
41,273720,0,0.326,151.498,75,41
33,133000,0,0.779,132.513,92,33
37,169280,0,0.576,165.073,46,32.6666666666667
23,172586,0,0.576,102.904,46,32.6666666666667
38,160705,0,0.78,129.28,46,32.6666666666667
34,132933,0,0.337,182.885,93,34
29,238280,0,0.78,94.972,96,29
52,158446,0,0.792,103.049,31,52
75,163216,0,0.752,121.958,54,75
20,104760,1,0.502,122.856,19,20
0,141666,0,0.514,185.756,9,0
48,236240,0,0.813,105.709,98,48
25,99040,0,0.723,208.284,15,25
49,154000,1,0.598,140.13,95,49
24,226385,0,0.686,148.001,50,24
0,256198,1,0.79,90.96,4,0
42,193373,0,0.62,89.978,71,42
42,146632,0,0.602,165.071,36,42
52,199114,0,0.674,129.976,1,52
24,334592,0,0.0765,80.168,114,24
62,158031,0,0.781,120.026,107,62
45,251000,0,0.569,145.12,38,45.5
46,188920,0,0.769,135.976,38,45.5
44,198846,1,0.615,167.993,88,44
19,215160,0,0.24,87.393,77,19
43,237693,0,0.66,93.992,35,43
0,193070,1,0.724,134.953,57,0
46,167806,0,0.603,91.941,78,46
55,191641,0,0.704,127.943,78,55
56,234655,0,0.364,135.805,5,63
70,203800,0,0.231,131.413,17,63
0,316440,0,0.146,166.462,17,0
45,209893,0,0.783,120.802,3,45
55,73650,0,0.585,77.968,27,55
30,309320,0,0.514,133.269,105,30
0,191333,0,0.552,147.769,68,0
80,229360,0,0.655,177.928,81,80
1,167800,0,0.747,166.005,68,1
27,263000,0,0.807,100.328,96,27
82,224426,0,0.608,102.025,20,82
14,193053,0,0.802,95.631,55,12
10,196586,0,0.758,116.008,55,12
57,232000,0,0.588,129.763,16,57
49,280251,0,0.435,154.959,39,49
53,193853,0,0.686,119.959,95,53.5
54,254000,1,0.741,120.018,34,53.5
43,126214,0,0.828,94.002,88,43
42,92837,0,0.653,148.04,6,42
45,185612,0,0.677,97.97,24,45
39,192889,1,0.637,127.318,40,39
42,269351,0,0.466,75.125,41,42
0,279635,0,0.785,122.031,32,31.5
63,279635,0,0.785,122.031,107,31.5
73,162794,0,0.668,135.936,103,73
0,197106,0,0.549,111.996,48,24.6666666666667
74,356626,0,0.422,120.471,9,24.6666666666667
0,285373,0,0.614,97.863,48,24.6666666666667
36,279694,0,0.559,108.72,17,35
34,524973,0,0.575,125.554,17,35
0,202693,0,0.517,92.093,54,33
66,169813,0,0.623,197.524,54,33
5,292466,0,0.763,119.998,52,5
56,239078,0,0.566,94.973,6,45
34,217786,0,0.743,95.046,64,45
47,441090,0,0.687,124.012,74,47
43,219337,0,0.677,168.012,36,43
73,350324,0,0.612,154.03,81,73
33,265589,0,0.526,180.094,96,34.5
36,274946,0,0.51,175.68,96,34.5
47,221332,1,0.621,169.697,33,47
16,207618,0,0.605,99.999,18,16
29,206546,0,0.584,139.892,105,32
35,248866,0,0.535,72.975,105,32
30,321511,0,0.385,147.042,105,27.3333333333333
26,306317,0,0.259,141.133,105,27.3333333333333
26,138706,0,0.223,97.546,105,27.3333333333333
0,152000,0,0.712,79.956,4,0
0,152000,0,0.712,79.956,35,0
56,260559,0,0.776,104.998,113,56
20,174240,0,0.511,104.493,77,20
0,180589,0,0.735,97.985,58,0
44,246906,0,0.618,90.001,64,44
38,192189,1,0.538,94.974,40,38
58,185351,0,0.608,92.946,54,58
39,179316,0,0.742,166.006,69,39.5
40,180348,0,0.721,171.954,90,39.5
0,168475,1,0.917,93.016,105,0
26,173533,0,0.562,141.219,109,26
41,172235,0,0.602,84.997,65,41
38,159880,0,0.572,159.954,36,38
27,334424,0,0.378,127.906,51,29
21,201773,0,0.486,142.004,51,29
39,290920,0,0.523,144.029,72,29
69,184720,0,0.722,198.075,69,69
41,423613,0,0.457,167.962,56,41
58,305017,0,0.696,125.029,82,58
14,73306,0,0.333,113.009,43,14
36,182553,0,0.658,140.985,111,35
34,259558,0,0.658,93.048,111,35
18,247760,0,0.544,87.557,2,18
30,132422,0,0.445,141.063,46,30
45,243189,0,0.704,87.919,89,46
45,193290,0,0.886,105.004,10,46
48,381045,0,0.765,143.865,88,46
21,124800,0,0.311,88.206,43,21
47,224391,0,0.485,122.988,104,47
22,239933,0,0.641,134.798,70,22
57,290872,0,0.74,90.962,82,57
16,502693,0,0.615,169,2,16
16,298293,0,0.697,124.604,2,16
0,243093,0,0.69,117.969,105,0
22,125480,0,0.683,115.916,46,22
45,166853,0,0.561,112.411,98,45
0,288786,0,0.51,98.5,96,0
0,288786,0,0.51,98.5,68,0
39,432479,0,0.319,126.968,41,39
40,154794,1,0.787,150.008,90,40
35,176266,0,0.447,103.123,92,35
67,486840,0,0.0783,80.341,5,67
47,330804,0,0.655,117.048,41,47
18,363826,0,0.689,124.011,74,18
36,210005,0,0.383,142.98,87,36
40,423480,0,0.747,87.864,97,40
41,252692,0,0.507,87.038,97,41
44,219800,0,0.649,158.053,97,44
0,123680,1,0.737,179.957,69,0
0,172826,0,0.785,93.977,69,0
0,171280,1,0.536,91.761,68,0
0,217893,0,0.745,112.026,69,0
2,224760,1,0.714,92.004,68,2
0,202560,0,0.83,95.003,69,0
0,202560,0,0.83,95.003,68,0
1,173653,0,0.727,180.069,69,1
38,385986,0,0.576,140.035,41,38
22,175093,0,0.379,128.55,109,22
0,216735,1,0.611,96.875,3,5.88888888888889
51,231920,0,0.627,108.025,59,5.88888888888889
0,216735,1,0.611,96.875,3,5.88888888888889
1,222773,1,0.609,144.037,72,5.88888888888889
1,177440,1,0.499,129.903,72,5.88888888888889
0,240213,1,0.373,137.084,3,5.88888888888889
0,222773,1,0.609,144.037,59,5.88888888888889
0,222773,1,0.609,144.037,59,5.88888888888889
0,240213,1,0.373,137.084,59,5.88888888888889
72,182586,0,0.77,126.999,4,72
47,231851,0,0.542,135.921,5,47
