"popularity","valence","duration_ms","explicit","danceability","tempo","genre_numeric","popularity_artist"
21,0.193,90983,0,0.246,114.487,51,22
26,0.367,85922,0,0.308,107.029,51,22
29,0.435,167041,0,0.811,125.004,111,29
43,0.49,170325,0,0.868,124.003,75,42.5
42,0.748,154331,0,0.621,158.798,75,42.5
42,0.919,164307,0,0.823,130.02,75,42
29,0.788,212540,1,0.791,175.947,22,28
27,0.744,198475,0,0.889,103.994,22,28
28,0.773,170528,0,0.694,124.904,22,28
27,0.565,194194,0,0.797,99.936,22,27
39,0.376,225500,0,0.81,164.151,90,39
39,0.376,225500,0,0.81,164.151,69,39
38,0.512,192949,0,0.733,111.903,63,38
40,0.807,148026,0,0.739,105.006,97,37.5
36,0.778,263733,0,0.48,190.459,97,37.5
39,0.809,207000,0,0.549,121.2,97,37.5
35,0.462,247666,0,0.5,135.851,97,37.5
41,0.249,137600,0,0.266,182.929,75,43.3333333333333
43,0.365,225733,0,0.625,125.11,75,43.3333333333333
44,0.317,218266,0,0.372,136.225,35,43.3333333333333
44,0.317,218266,0,0.372,136.225,75,43.3333333333333
46,0.318,226266,0,0.421,95.842,75,43.3333333333333
46,0.318,226266,0,0.421,95.842,98,43.3333333333333
41,0.963,59426,0,0.733,143.234,75,43.3333333333333
46,0.318,226266,0,0.421,95.842,35,43.3333333333333
39,0.605,232066,0,0.547,117.526,75,43.3333333333333
42,0.243,272540,0,0.511,81.989,75,44.2857142857143
39,0.554,225420,0,0.645,115.032,75,44.2857142857143
49,0.504,186160,0,0.675,114.122,98,44.2857142857143
41,0.78,189146,0,0.8,104.951,75,44.2857142857143
39,0.398,227325,0,0.68,122.047,75,44.2857142857143
50,0.504,186160,0,0.675,114.122,75,44.2857142857143
50,0.504,186160,0,0.675,114.122,35,44.2857142857143
32,0.5,200479,0,0.654,132.121,26,9.88888888888889
25,0.836,198589,0,0.644,130.027,79,9.88888888888889
0,0.816,190106,0,0.711,139.984,26,9.88888888888889
0,0.816,190106,0,0.711,139.984,26,9.88888888888889
0,0.516,190014,0,0.696,141.039,79,9.88888888888889
32,0.5,200479,0,0.654,132.121,79,9.88888888888889
0,0.816,190106,0,0.711,139.984,79,9.88888888888889
0,0.516,190014,0,0.696,141.039,26,9.88888888888889
0,0.816,190106,0,0.711,139.984,79,9.88888888888889
0,0.875,190203,0,0.64,138.037,26,0
0,0.875,190203,0,0.64,138.037,79,0
0,0.896,215976,0,0.614,140.027,79,0
0,0.896,215976,0,0.614,140.027,26,0
26,0.441,114017,0,0.693,138.067,106,28.4
33,0.187,112758,0,0.725,86.984,106,28.4
27,0.123,108148,0,0.634,80.942,106,28.4
27,0.669,108979,0,0.73,146.977,106,28.4
29,0.415,126067,0,0.76,89.012,106,28.4
0,0.182,196853,0,0.57,139.348,104,0
0,0.182,196853,0,0.57,139.348,104,0
0,0.182,196853,0,0.57,139.348,104,0
0,0.182,196853,0,0.57,139.348,104,0
0,0.182,196853,0,0.57,139.348,104,0
0,0.182,196853,0,0.57,139.348,104,0
18,0.945,279595,0,0.631,141.12,2,18
70,0.317,158400,0,0.626,100.015,32,70
70,0.317,158400,0,0.626,100.015,54,70
66,0.338,147401,0,0.636,127.225,54,66
66,0.338,147401,0,0.636,127.225,32,66
60,0.515,144193,0,0.727,123.955,54,60
0,0.501,136500,0,0.751,115.058,54,0
0,0.501,136500,0,0.751,115.058,32,0
0,0.411,182564,0,0.621,117.021,54,0
0,0.411,182564,0,0.621,117.021,32,0
84,0.886,165752,0,0.687,125.952,32,84
84,0.886,165752,0,0.687,125.952,54,84
73,0.364,186700,0,0.698,120.062,54,73
73,0.364,186700,0,0.698,120.062,32,73
76,0.773,171747,0,0.662,123.041,32,76
76,0.773,171747,0,0.662,123.041,54,76
64,0.568,173742,0,0.732,118.032,32,64
64,0.568,173742,0,0.732,118.032,54,64
48,0.305,193432,0,0.475,133.998,32,48
48,0.305,193432,0,0.475,133.998,54,48
75,0.496,194840,0,0.778,121.999,54,75
35,0.388,278819,0,0.43,150.049,34,37.25
35,0.209,366433,0,0.317,119.915,34,37.25
39,0.513,230205,0,0.472,150.119,34,37.25
40,0.67,312438,0,0.5,149.973,34,37.25
0,0.356,135440,1,0.785,143.015,37,0
0,0.356,135440,1,0.785,143.015,37,0
0,0.356,135440,1,0.785,143.015,37,0
0,0.356,135440,1,0.785,143.015,37,0
22,0.398,190360,0,0.56,111.845,19,22
22,0.444,146080,1,0.602,77.298,19,22
79,0.628,192960,1,0.66,99.937,37,79
19,0.868,305733,0,0.775,135.426,112,19
55,0.0361,226889,0,0.519,128.059,84,55
55,0.0361,226889,0,0.519,128.059,111,55
42,0.05,234729,0,0.568,126.03,84,40
36,0.127,243569,0,0.56,126.24,111,40
42,0.05,234729,0,0.568,126.03,111,40
43,0.0389,488450,0,0.554,142.008,111,43
38,0.0375,499238,0,0.657,143.014,111,38
35,0.378,279240,1,0.541,75.076,37,35
58,0.178,157411,1,0.44,170.196,49,57.6666666666667
58,0.178,157411,1,0.44,170.196,73,57.6666666666667
57,0.0817,147227,0,0.542,110.003,73,57.6666666666667
51,0.0988,210939,1,0.379,89.29,73,51
20,0.0361,452013,0,0.743,142.992,50,20
68,0.291,226000,0,0.483,137.012,108,65
72,0.333,226706,0,0.489,136.822,108,65
63,0.334,234693,0,0.773,97.82,108,65
65,0.195,284625,0,0.757,97.769,108,65
65,0.239,286160,0,0.748,97.646,108,65
57,0.445,286170,0,0.7,97.189,108,65
40,0.703,247813,0,0.731,106.477,112,40
10,0.0467,431259,0,0.204,132.82,60,8.91025641025641
11,0.0396,460068,0,0.106,91.757,60,8.91025641025641
5,0.08,370000,0,0.189,131.511,60,8.91025641025641
12,0.0485,370599,0,0.159,131.056,60,8.91025641025641
10,0.0337,370279,0,0.091,88.003,60,8.91025641025641
7,0.0787,208503,0,0.0723,79.75,60,8.91025641025641
8,0.0392,320000,0,0.164,127.141,60,8.91025641025641
9,0.0341,311161,0,0.106,91.708,60,8.91025641025641
9,0.0302,585312,0,0.0973,66.633,60,8.91025641025641
10,0.0549,266802,0,0.271,98.152,60,8.91025641025641
6,0.0289,389355,0,0.0637,63.093,60,8.91025641025641
6,0.0367,324253,0,0.0682,64.693,60,8.91025641025641
7,0.0484,348821,0,0.0919,88,60,8.91025641025641
11,0.0279,220055,0,0.253,111.957,60,8.91025641025641
9,0.0845,204747,0,0.185,82.46,60,8.91025641025641
9,0.0382,408128,0,0.059,62.083,60,8.91025641025641
7,0.171,382107,0,0.129,93.393,60,8.91025641025641
8,0.0397,265777,0,0.084,85.446,60,8.91025641025641
19,0.0303,81750,0,0.0566,206.139,60,8.91025641025641
5,0.0399,345108,0,0.122,79.706,60,8.91025641025641
15,0.0386,248000,0,0.0624,73.258,60,8.91025641025641
9,0.0877,300852,0,0.108,173.694,60,8.91025641025641
10,0.0341,304091,0,0.0725,80.171,60,8.91025641025641
11,0.0542,510349,0,0.205,82.552,60,8.91025641025641
7,0.0388,374463,0,0.118,94.716,60,8.91025641025641
4,0.0261,636449,0,0.121,95.881,60,8.91025641025641
6,0.0469,378062,0,0.166,113.05,60,8.91025641025641
7,0.0334,416575,0,0.262,107.854,60,8.91025641025641
5,0.0701,386988,0,0.169,124.92,60,8.91025641025641
8,0.0387,345045,0,0.202,72.678,60,8.91025641025641
8,0.0351,277493,0,0.138,83.8,60,8.91025641025641
10,0.0305,399330,0,0.0888,78.826,60,8.91025641025641
7,0.034,290081,0,0.167,67.218,60,8.91025641025641
6,0.0347,313673,0,0.149,79.587,60,8.91025641025641
6,0.0388,338127,0,0.202,67.774,60,8.91025641025641
6,0.0357,322120,0,0.094,86.377,60,8.91025641025641
10,0.131,379753,0,0.152,85.51,60,8.91025641025641
6,0.0339,508962,0,0.0855,85.648,60,8.91025641025641
7,0.0322,283042,0,0.181,116.555,60,8.91025641025641
15,0.0246,395215,0,0.149,136.038,60,8.91025641025641
9,0.0398,433188,0,0.123,84.747,60,8.91025641025641
14,0.129,216500,0,0.172,77.512,60,8.91025641025641
13,0.234,415000,0,0.157,94.337,60,8.91025641025641
5,0.0351,378040,0,0.0626,67.986,60,8.91025641025641
7,0.0316,532302,0,0.0597,66.029,60,8.91025641025641
10,0.026,112689,0,0.142,95.287,60,8.91025641025641
11,0.152,432464,0,0.165,128.468,60,8.91025641025641
7,0.0355,350316,0,0.0651,67.658,60,8.91025641025641
12,0.0389,425341,0,0.104,89.888,60,8.91025641025641
6,0.0344,330913,0,0.0766,175.415,60,8.91025641025641
7,0.0335,356065,0,0.145,76.794,60,8.91025641025641
13,0.034,235000,0,0.151,106.592,60,8.91025641025641
7,0.0379,365493,0,0.155,132.55,60,8.91025641025641
14,0.0349,440000,0,0.0834,60.19,60,8.91025641025641
15,0.0401,342000,0,0.134,77.296,60,8.91025641025641
7,0.0373,352747,0,0.0617,67.281,60,8.91025641025641
11,0.0756,389548,0,0.235,116.927,60,8.91025641025641
7,0.108,680139,0,0.0626,61.244,60,8.91025641025641
7,0.0383,340730,0,0.17,122.095,60,8.91025641025641
6,0.0393,325859,0,0.121,96.548,60,8.91025641025641
11,0.0297,257854,0,0.226,103.814,60,8.91025641025641
7,0.0452,274638,0,0.216,119.599,60,8.91025641025641
13,0.0333,386500,0,0.166,126.806,60,8.91025641025641
10,0.0396,270053,0,0.234,62.018,60,8.91025641025641
12,0.0858,362250,0,0.138,142.238,60,8.91025641025641
11,0.0393,434000,0,0.144,103.66,60,8.91025641025641
9,0.0384,202000,0,0.157,133.544,60,8.91025641025641
7,0.0582,296115,0,0.178,100.235,60,8.91025641025641
5,0.15,435783,0,0.199,125.384,60,8.91025641025641
9,0.0379,418901,0,0.159,109.081,60,8.91025641025641
9,0.0366,421851,0,0.202,119.873,60,8.91025641025641
9,0.0399,280831,0,0.154,134.161,60,8.91025641025641
13,0.0499,501000,0,0.129,69.281,60,8.91025641025641
6,0.0387,544725,0,0.137,142.221,60,8.91025641025641
7,0.0388,427973,0,0.106,82.33,60,8.91025641025641
9,0.0243,385436,0,0.219,65.086,60,8.91025641025641
9,0.0375,251533,0,0.104,82.255,60,8.91025641025641
10,0.212,237108,0,0.235,127.459,60,8.91025641025641
6,0.0946,330773,0,0.17,65.909,60,8.75
7,0.0352,400177,0,0.0716,79.104,60,8.75
12,0.062,360241,0,0.0565,64.945,60,8.75
13,0.098,249000,0,0.164,72.199,60,8.75
6,0.0387,297521,0,0.161,108.598,60,8.75
11,0.0653,355500,0,0.151,73.308,60,8.75
7,0.0559,348061,0,0.132,99.612,60,8.75
8,0.0384,371896,0,0.0916,87.477,60,8.75
8,0.0392,315789,0,0.194,142.944,60,9.25
8,0.0341,324000,0,0.155,134.499,60,9.25
9,0.0865,490591,0,0.133,85.568,60,9.25
9,0.0335,400000,0,0.142,140.204,60,9.25
12,0.032,350695,0,0.216,124.635,60,9.25
9,0.133,350695,0,0.167,126.638,60,9.25
9,0.032,678265,0,0.169,115.982,60,9.25
10,0.0842,406601,0,0.133,90.178,60,9.25
8,0.0329,555437,0,0.0684,65.394,60,8.45454545454546
11,0.0381,308000,0,0.121,148.135,60,8.45454545454546
6,0.0307,568186,0,0.0925,87.657,60,8.45454545454546
7,0.0789,390000,0,0.0931,88.185,60,8.45454545454546
6,0.0399,215264,0,0.168,139.703,60,8.45454545454546
7,0.0337,560000,0,0.117,86.269,60,8.45454545454546
6,0.0286,412800,0,0.135,99.778,60,8.45454545454546
13,0.0429,204000,0,0.0622,70.603,60,8.45454545454546
11,0.0357,317016,0,0.163,138.101,60,8.45454545454546
6,0.0348,383454,0,0.145,66.539,60,8.45454545454546
12,0.0286,410486,0,0.079,75.597,60,8.45454545454546
8,0.0317,440405,0,0.0845,84.997,60,8.33333333333333
6,0.0273,370000,0,0.062,71.92,60,8.33333333333333
12,0.0364,274074,0,0.159,59.246,60,8.33333333333333
9,0.0253,385000,0,0.0921,75.063,60,8.33333333333333
8,0.0494,448999,0,0.156,108.621,60,8.33333333333333
7,0.0398,467454,0,0.146,82.978,60,8.33333333333333
11,0.134,360000,0,0.307,120.974,60,8.33333333333333
7,0.0387,323199,0,0.184,87.889,60,8.33333333333333
7,0.0351,460000,0,0.0608,52.505,60,8.33333333333333
25,0.233,350181,0,0.489,109.972,70,25
40,0.695,78041,0,0.638,80.036,56,40
30,0.661,321544,0,0.716,183.841,96,31.1666666666667
33,0.865,265740,0,0.728,184.641,96,31.1666666666667
30,0.955,219905,0,0.698,179.042,96,31.1666666666667
36,0.899,183890,0,0.91,126.009,96,31.1666666666667
30,0.676,288615,0,0.721,173.408,96,31.1666666666667
28,0.892,261230,0,0.868,103.544,96,31.1666666666667
58,0.167,111560,1,0.779,122.062,16,58.5
58,0.167,111560,1,0.779,122.062,95,58.5
59,0.434,173133,1,0.482,82.686,16,58.5
59,0.434,173133,1,0.482,82.686,95,58.5
58,0.698,147790,0,0.618,144.922,16,58
45,0.41,207368,0,0.737,113.995,10,45
60,0.16,259133,0,0.276,172.326,4,53.0232558139535
57,0.132,478133,0,0.279,149.463,72,53.0232558139535
43,0.39,286466,0,0.326,150.172,45,53.0232558139535
57,0.174,340106,0,0.304,140.498,72,53.0232558139535
52,0.36,402328,0,0.383,119.109,45,53.0232558139535
53,0.125,199480,0,0.158,78.583,45,53.0232558139535
39,0.484,265533,0,0.522,136.549,45,53.0232558139535
45,0.153,261399,0,0.337,159.935,45,53.0232558139535
58,0.38,298600,0,0.356,162.397,72,53.0232558139535
60,0.16,259133,0,0.276,172.326,3,53.0232558139535
67,0.163,259959,0,0.496,109.905,45,53.0232558139535
51,0.36,402328,0,0.383,119.109,45,53.0232558139535
67,0.163,259959,0,0.496,109.905,72,53.0232558139535
46,0.267,231813,0,0.378,97.617,45,53.0232558139535
52,0.271,502018,0,0.249,146.307,45,53.0232558139535
50,0.129,333023,0,0.352,164.213,45,53.0232558139535
55,0.319,243622,0,0.376,163.956,45,53.0232558139535
50,0.254,291449,0,0.282,174.958,45,53.0232558139535
67,0.163,259959,0,0.496,109.905,4,53.0232558139535
54,0.114,306600,0,0.449,138.482,72,53.0232558139535
47,0.176,354901,0,0.374,82.037,45,53.0232558139535
53,0.307,292338,0,0.284,103.92,45,53.0232558139535
41,0.551,280746,0,0.505,115.993,45,53.0232558139535
60,0.16,259133,0,0.276,172.326,72,53.0232558139535
46,0.349,253720,0,0.429,96.97,45,53.0232558139535
38,0.324,319586,0,0.159,152.033,45,53.0232558139535
47,0.213,390866,0,0.311,139.921,45,53.0232558139535
58,0.38,298600,0,0.356,162.397,45,53.0232558139535
54,0.114,306600,0,0.449,138.482,45,53.0232558139535
57,0.132,478133,0,0.279,149.463,45,53.0232558139535
52,0.352,277264,0,0.483,120.064,45,53.0232558139535
48,0.128,259133,0,0.221,172.32,45,53.0232558139535
52,0.345,258786,0,0.427,140.934,45,53.0232558139535
52,0.285,256866,0,0.519,118.033,45,53.0232558139535
45,0.267,246786,0,0.35,160.069,45,53.0232558139535
57,0.174,340106,0,0.304,140.498,45,53.0232558139535
53,0.319,243622,0,0.376,163.956,45,53.0232558139535
60,0.16,259133,0,0.276,172.326,45,53.0232558139535
49,0.285,378313,0,0.447,86.469,45,53.0232558139535
52,0.285,378313,0,0.447,86.469,45,53.0232558139535
55,0.345,258786,0,0.427,140.934,45,53.0232558139535
54,0.463,238467,1,0.457,140.089,45,53.0232558139535
67,0.163,259959,0,0.496,109.905,3,53.0232558139535
56,0.326,152028,0,0.662,105.018,37,56
48,0.174,176495,0,0.691,116.919,37,47.5
47,0.276,135615,0,0.69,103.449,37,47.5
45,0.446,182068,0,0.554,144.872,98,45
37,0.948,233786,0,0.872,80.632,29,37
32,0.531,141600,0,0.474,75.12,50,32
26,0.302,177859,1,0.454,167.944,50,26
47,0.541,339013,0,0.512,133.562,10,44
38,0.272,301080,0,0.564,131.87,41,44
47,0.541,339013,0,0.512,133.562,41,44
14,0.0375,287693,0,0.672,157.578,55,11.8571428571429
16,0.0372,379294,0,0.642,139.769,55,11.8571428571429
11,0.0797,370386,0,0.0963,58.089,55,11.8571428571429
12,0.0931,302920,0,0.799,125.997,55,11.8571428571429
10,0.0377,256135,0,0.673,160.004,55,11.8571428571429
14,0.0349,240701,0,0.124,80.276,55,11.8571428571429
12,0.254,217053,0,0.802,123.191,55,11.8571428571429
11,0.0274,266200,0,0.186,90.204,55,11.8571428571429
10,0.189,259586,0,0.799,125.025,55,11.8571428571429
11,0.0372,224013,0,0.311,111.219,55,11.8571428571429
10,0.0331,452173,0,0.42,171.705,55,11.8571428571429
11,0.0548,272700,0,0.092,87.747,55,11.8571428571429
13,0.0724,265520,0,0.768,124.985,55,11.8571428571429
11,0.0377,666200,0,0.0702,75.633,55,11.8571428571429
14,0.0372,142006,0,0.416,66.165,55,12
10,0.223,350453,0,0.785,125.944,55,12
41,0.0363,342145,0,0.271,69.008,55,15.2941176470588
10,0.0339,131466,0,0.31,147.389,55,15.2941176470588
10,0.033,172560,0,0.17,165.215,55,15.2941176470588
11,0.036,412133,0,0.258,99.929,55,15.2941176470588
13,0.0757,302050,0,0.507,119.95,55,15.2941176470588
36,0.0395,331520,0,0.351,99.976,55,15.2941176470588
10,0.0314,327626,0,0.254,119.909,55,15.2941176470588
10,0.034,494333,0,0.397,103.282,55,15.2941176470588
33,0.0364,468200,0,0.317,110.011,55,15.2941176470588
11,0.0671,444986,0,0.457,100.523,55,15.2941176470588
10,0.0367,305506,0,0.279,70.441,55,15.2941176470588
11,0.0299,331987,0,0.447,165.587,55,15.2941176470588
10,0.0343,2218626,0,0.199,61.14,55,15.2941176470588
10,0.032,518000,0,0.34,119.807,55,15.2941176470588
10,0.0385,410013,0,0.401,121.218,55,15.2941176470588
13,0.0315,531866,0,0.642,120.019,55,15.2941176470588
11,0.0344,345440,0,0.505,120.005,55,15.2941176470588
12,0.0313,384000,0,0.219,113.624,55,12
64,0.703,223630,0,0.572,124.829,105,62
66,0.716,205546,0,0.631,129.991,105,62
60,0.716,205546,0,0.631,129.991,105,62
58,0.703,223630,0,0.572,124.829,105,62
27,0.968,255800,0,0.709,91.853,96,30.25
28,0.882,328866,0,0.798,94.89,96,30.25
33,0.965,212040,0,0.735,139.826,96,30.25
33,0.961,249640,0,0.694,165.727,96,30.25
0,0.76,181240,0,0.665,138.001,89,1.68
0,0.339,203546,0,0.584,108.049,69,1.68
0,0.339,203546,0,0.584,108.049,89,1.68
0,0.339,203546,0,0.584,108.049,90,1.68
1,0.4,258560,0,0.718,109.999,90,1.68
1,0.4,258560,0,0.718,109.999,89,1.68
0,0.339,203546,0,0.584,108.049,69,1.68
0,0.339,203546,0,0.584,108.049,89,1.68
0,0.339,203546,0,0.584,108.049,90,1.68
0,0.339,203546,0,0.584,108.049,89,1.68
1,0.4,258560,0,0.718,109.999,68,1.68
0,0.339,203546,0,0.584,108.049,90,1.68
0,0.339,203546,0,0.584,108.049,68,1.68
0,0.339,203546,0,0.584,108.049,89,1.68
0,0.76,181240,0,0.665,138.001,90,1.68
0,0.76,181240,0,0.665,138.001,68,1.68
38,0.718,231966,1,0.76,117.114,69,1.68
0,0.339,203546,0,0.584,108.049,69,1.68
0,0.339,203546,0,0.584,108.049,90,1.68
0,0.76,181240,0,0.665,138.001,69,1.68
0,0.339,203546,0,0.584,108.049,69,1.68
0,0.339,203546,0,0.584,108.049,68,1.68
0,0.339,203546,0,0.584,108.049,68,1.68
1,0.4,258560,0,0.718,109.999,69,1.68
0,0.339,203546,0,0.584,108.049,68,1.68
0,0.319,215026,0,0.602,174.048,90,0.888888888888889
0,0.319,215026,0,0.602,174.048,68,0.888888888888889
1,0.319,215026,0,0.602,174.048,69,0.888888888888889
2,0.319,215026,0,0.602,174.048,89,0.888888888888889
0,0.319,215026,0,0.602,174.048,89,0.888888888888889
2,0.319,215026,0,0.602,174.048,90,0.888888888888889
1,0.319,215026,0,0.602,174.048,68,0.888888888888889
0,0.319,215026,0,0.602,174.048,69,0.888888888888889
2,0.319,215026,0,0.602,174.048,69,0.888888888888889
39,0.337,291023,1,0.743,126.945,90,39
39,0.337,291023,1,0.743,126.945,69,39
0,0.369,193013,0,0.729,91.99,89,15.4210526315789
1,0.369,193013,0,0.729,91.99,90,15.4210526315789
0,0.369,193013,0,0.729,91.99,68,15.4210526315789
0,0.369,193013,0,0.729,91.99,90,15.4210526315789
0,0.369,193013,0,0.729,91.99,68,15.4210526315789
71,0.369,193013,0,0.729,91.99,90,15.4210526315789
1,0.369,193013,0,0.729,91.99,89,15.4210526315789
71,0.369,193013,0,0.729,91.99,89,15.4210526315789
0,0.369,193013,0,0.729,91.99,90,15.4210526315789
0,0.369,193013,0,0.729,91.99,89,15.4210526315789
75,0.371,192613,0,0.706,91.906,69,15.4210526315789
0,0.369,193013,0,0.729,91.99,69,15.4210526315789
0,0.369,193013,0,0.729,91.99,68,15.4210526315789
0,0.369,193013,0,0.729,91.99,69,15.4210526315789
1,0.369,193013,0,0.729,91.99,69,15.4210526315789
1,0.369,193013,0,0.729,91.99,68,15.4210526315789
71,0.369,193013,0,0.729,91.99,69,15.4210526315789
1,0.369,193013,0,0.729,91.99,68,15.4210526315789
0,0.369,193013,0,0.729,91.99,69,15.4210526315789
2,0.914,209733,0,0.689,128.005,68,0.833333333333333
1,0.914,209733,0,0.689,128.005,68,0.833333333333333
1,0.975,179640,0,0.733,112.995,68,0.833333333333333
1,0.766,205200,0,0.707,100.021,68,0.833333333333333
0,0.766,205200,0,0.707,100.021,68,0.833333333333333
0,0.766,205200,0,0.707,100.021,68,0.833333333333333
0,0.969,177644,0,0.827,112.979,68,0
3,0.936,188106,0,0.713,112.998,68,3
1,0.691,147720,0,0.652,107.977,68,0.5
0,0.691,147720,0,0.652,107.977,68,0.5
0,0.753,198106,0,0.721,120.038,68,0
0,0.137,172128,0,0.669,126.044,68,0
27,0.205,307906,0,0.563,112.828,44,30
28,0.649,254641,0,0.515,135.158,44,30
35,0.513,260937,0,0.45,142.918,44,30
26,0.358,324754,0,0.534,74.987,44,26
45,0.679,270653,0,0.773,114.98,15,46.5
48,0.962,120200,0,0.751,169.933,15,46.5
0,0.777,141026,0,0.609,152.166,15,0
0,0.777,141026,0,0.609,152.166,15,0
0,0.777,141026,0,0.609,152.166,15,0
0,0.777,141026,0,0.609,152.166,15,0
0,0.777,141026,0,0.609,152.166,15,0
0,0.777,141026,0,0.609,152.166,15,0
0,0.777,141026,0,0.609,152.166,15,0
0,0.777,141026,0,0.609,152.166,15,0
0,0.777,141026,0,0.609,152.166,15,0
0,0.777,141026,0,0.609,152.166,15,0
0,0.777,141026,0,0.609,152.166,15,0
0,0.777,141026,0,0.609,152.166,15,0
55,0.464,184106,0,0.568,129.977,15,55
40,0.239,446240,0,0.299,149.748,9,40
40,0.239,446240,0,0.299,149.748,12,40
22,0.83,117840,0,0.631,110.193,46,22
55,0.0639,175284,0,0.606,47.745,80,55
54,0.0534,156190,0,0.561,126.093,104,54
0,0.0863,233142,0,0.447,139.966,84,0
0,0.0863,233142,0,0.447,139.966,111,0
0,0.138,171428,0,0.37,139.891,84,0
0,0.138,171428,0,0.37,139.891,111,0
36,0.273,449032,0,0.693,122.987,111,36
36,0.273,449032,0,0.693,122.987,111,36
46,0.0396,208064,0,0.562,124.004,111,46
66,0.505,240117,0,0.432,169.633,81,66
66,0.505,240117,0,0.432,169.633,82,66
57,0.202,269996,0,0.44,120.807,82,66.3333333333333
71,0.516,281322,0,0.505,151.728,82,66.3333333333333
71,0.516,281322,0,0.505,151.728,81,66.3333333333333
63,0.391,271023,0,0.368,143.687,82,63
63,0.702,206858,0,0.644,125.998,82,63
60,0.683,309272,0,0.495,155.892,82,59
58,0.683,309272,0,0.495,155.892,82,59
58,0.323,282686,0,0.591,114.02,82,58
69,0.301,309457,0,0.55,136.025,82,66
60,0.398,274947,0,0.536,79.915,82,66
69,0.301,309457,0,0.55,136.025,81,66
62,0.333,307451,0,0.358,121.467,82,62
79,0.319,204763,1,0.87,110.02,4,40
1,0.319,204763,1,0.87,110.02,4,40
57,0.418,138646,1,0.774,92.399,4,57
62,0.296,196420,1,0.883,109.974,4,62
46,0.351,242733,0,0.623,104.567,98,46.7272727272727
46,0.803,199733,0,0.568,92.615,98,46.7272727272727
44,0.475,277786,0,0.562,147.096,98,46.7272727272727
46,0.821,202200,0,0.757,128.013,98,46.7272727272727
46,0.907,204933,0,0.741,106.006,98,46.7272727272727
45,0.536,229106,0,0.69,99.214,98,46.7272727272727
44,0.427,250252,0,0.596,138.14,98,46.7272727272727
53,0.874,258920,0,0.697,121.77,98,46.7272727272727
46,0.612,163944,0,0.575,156.968,98,46.7272727272727
49,0.491,164000,0,0.755,121.393,98,46.7272727272727
49,0.934,165826,0,0.719,124.953,98,46.7272727272727
52,0.576,213720,0,0.545,103.953,98,52
45,0.632,228365,0,0.505,78.028,98,45
51,0.356,280576,0,0.618,103.924,98,51
0,0.737,252946,0,0.783,104.865,9,0
0,0.7,310973,0,0.599,173.713,9,0
0,0.846,280320,0,0.695,139.955,9,0
0,0.318,254106,0,0.596,96.069,9,0
0,0.699,407400,0,0.656,119.48,9,0
0,0.824,294093,0,0.632,133.015,9,0
0,0.318,254106,0,0.596,96.069,9,0
